event_time_ns,event_time,instrument_id,side,quantity,fill_price,commission,source
1719321900000000000,2024-06-25T13:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61236.6,30.6183,nautilus
1719333000000000000,2024-06-25T16:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61488.8,30.7444,nautilus
1719336300000000000,2024-06-25T17:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61714.3,30.85715,nautilus
1719338400000000000,2024-06-25T18:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61332.7,30.66635,nautilus
1719340200000000000,2024-06-25T18:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61926.6,30.9633,nautilus
1719356100000000000,2024-06-25T22:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61885.7,30.94285,nautilus
1719364500000000000,2024-06-26T01:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61954.0,30.977,nautilus
1719376500000000000,2024-06-26T04:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61708.7,30.85435,nautilus
1719386400000000000,2024-06-26T07:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61721.6,30.8608,nautilus
1719390000000000000,2024-06-26T08:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61524.8,30.7624,nautilus
1719400200000000000,2024-06-26T11:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61507.1,30.75355,nautilus
1719416100000000000,2024-06-26T15:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61235.9,30.61795,nautilus
1719432000000000000,2024-06-26T20:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61059.1,30.52955,nautilus
1719441300000000000,2024-06-26T22:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60906.6,30.4533,nautilus
1719447900000000000,2024-06-27T00:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60838.9,30.41945,nautilus
1719465900000000000,2024-06-27T05:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60935.0,30.4675,nautilus
1719476100000000000,2024-06-27T08:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60810.0,30.405,nautilus
1719477000000000000,2024-06-27T08:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60745.1,30.37255,nautilus
1719478800000000000,2024-06-27T09:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60846.8,30.4234,nautilus
1719492300000000000,2024-06-27T12:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61148.1,30.57405,nautilus
1719493500000000000,2024-06-27T13:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61703.0,30.8515,nautilus
1719500700000000000,2024-06-27T15:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61717.7,30.85885,nautilus
1719508500000000000,2024-06-27T17:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61801.2,30.9006,nautilus
1719515100000000000,2024-06-27T19:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61600.0,30.8,nautilus
1719526800000000000,2024-06-27T22:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61632.7,30.81635,nautilus
1719534600000000000,2024-06-28T00:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61501.5,30.75075,nautilus
1719537600000000000,2024-06-28T01:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,62024.9,31.01245,nautilus
1719548400000000000,2024-06-28T04:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61611.4,30.8057,nautilus
1719568200000000000,2024-06-28T09:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61537.4,30.7687,nautilus
1719578400000000000,2024-06-28T12:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61476.7,30.73835,nautilus
1719582300000000000,2024-06-28T13:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61684.0,30.842,nautilus
1719584100000000000,2024-06-28T14:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61129.4,30.5647,nautilus
1719595800000000000,2024-06-28T17:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61022.8,30.5114,nautilus
1719596700000000000,2024-06-28T17:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60819.5,30.40975,nautilus
1719618600000000000,2024-06-28T23:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60426.0,30.213,nautilus
1719671100000000000,2024-06-29T14:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,61021.9,30.51095,nautilus
1719676500000000000,2024-06-29T15:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61107.9,30.55395,nautilus
1719678000000000000,2024-06-29T16:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60965.6,30.4828,nautilus
1719684000000000000,2024-06-29T18:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61016.9,30.50845,nautilus
1719686700000000000,2024-06-29T18:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60995.9,30.49795,nautilus
1719687900000000000,2024-06-29T19:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61042.6,30.5213,nautilus
1719693900000000000,2024-06-29T20:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60993.8,30.4969,nautilus
1719696600000000000,2024-06-29T21:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61076.1,30.53805,nautilus
1719700200000000000,2024-06-29T22:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60941.5,30.47075,nautilus
1719703200000000000,2024-06-29T23:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61008.5,30.50425,nautilus
1719704700000000000,2024-06-29T23:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60962.8,30.4814,nautilus
1719707700000000000,2024-06-30T00:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61060.3,30.53015,nautilus
1719710100000000000,2024-06-30T01:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60959.2,30.4796,nautilus
1719728100000000000,2024-06-30T06:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60852.2,30.4261,nautilus
1719808800000000000,2024-07-01T04:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,63211.6,31.6058,nautilus
1719811500000000000,2024-07-01T05:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,63379.7,31.68985,nautilus
1719818700000000000,2024-07-01T07:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,63291.0,31.6455,nautilus
1719837600000000000,2024-07-01T12:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,62840.3,31.42015,nautilus
1719841200000000000,2024-07-01T13:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,62700.0,31.35,nautilus
1719846600000000000,2024-07-01T15:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,63013.3,31.50665,nautilus
1719862800000000000,2024-07-01T19:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,63200.1,31.60005,nautilus
1719885900000000000,2024-07-02T02:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,62968.9,31.48445,nautilus
1719913500000000000,2024-07-02T09:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,62673.3,31.33665,nautilus
1719917100000000000,2024-07-02T10:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,62750.1,31.37505,nautilus
1719929400000000000,2024-07-02T14:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,62370.1,31.18505,nautilus
1719943200000000000,2024-07-02T18:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,62190.7,31.09535,nautilus
1719948300000000000,2024-07-02T19:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,62004.6,31.0023,nautilus
1719961200000000000,2024-07-02T23:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,62097.5,31.04875,nautilus
1719968400000000000,2024-07-03T01:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,62000.1,31.00005,nautilus
1719986700000000000,2024-07-03T06:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,61139.9,30.56995,nautilus
1719989400000000000,2024-07-03T06:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60993.7,30.49685,nautilus
1719995700000000000,2024-07-03T08:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60846.8,30.4234,nautilus
1719996600000000000,2024-07-03T08:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60661.1,30.33055,nautilus
1720013400000000000,2024-07-03T13:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60337.7,30.16885,nautilus
1720018800000000000,2024-07-03T15:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60061.5,30.03075,nautilus
1720023900000000000,2024-07-03T16:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60605.4,30.3027,nautilus
1720032900000000000,2024-07-03T18:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60246.7,30.12335,nautilus
1720043100000000000,2024-07-03T21:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60125.8,30.0629,nautilus
1720055700000000000,2024-07-04T01:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60126.1,30.06305,nautilus
1720091100000000000,2024-07-04T11:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,58031.2,29.0156,nautilus
1720094400000000000,2024-07-04T12:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57658.0,28.829,nautilus
1720105800000000000,2024-07-04T15:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57569.0,28.7845,nautilus
1720133700000000000,2024-07-04T22:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,58031.8,29.0159,nautilus
1720172400000000000,2024-07-05T09:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,54499.9,27.24995,nautilus
1720183500000000000,2024-07-05T12:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,55179.9,27.58995,nautilus
1720186500000000000,2024-07-05T13:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,55797.3,27.89865,nautilus
1720202700000000000,2024-07-05T18:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56147.4,28.0737,nautilus
1720208700000000000,2024-07-05T19:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,56526.2,28.2631,nautilus
1720209300000000000,2024-07-05T19:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56446.2,28.2231,nautilus
1720215300000000000,2024-07-05T21:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,56616.9,28.30845,nautilus
1720224600000000000,2024-07-06T00:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56512.0,28.256,nautilus
1720226400000000000,2024-07-06T00:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,56836.6,28.4183,nautilus
1720228500000000000,2024-07-06T01:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56385.4,28.1927,nautilus
1720234500000000000,2024-07-06T02:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,56412.2,28.2061,nautilus
1720236300000000000,2024-07-06T03:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56313.5,28.15675,nautilus
1720242600000000000,2024-07-06T05:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,56293.5,28.14675,nautilus
1720257000000000000,2024-07-06T09:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56478.7,28.23935,nautilus
1720259700000000000,2024-07-06T09:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,56739.0,28.3695,nautilus
1720269900000000000,2024-07-06T12:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56561.2,28.2806,nautilus
1720272000000000000,2024-07-06T13:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,56777.5,28.38875,nautilus
1720313700000000000,2024-07-07T00:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57910.1,28.95505,nautilus
1720317300000000000,2024-07-07T01:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,58099.5,29.04975,nautilus
1720322100000000000,2024-07-07T03:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57912.5,28.95625,nautilus
1720343100000000000,2024-07-07T09:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57590.0,28.795,nautilus
1720350000000000000,2024-07-07T11:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57511.2,28.7556,nautilus
1720354500000000000,2024-07-07T12:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57552.1,28.77605,nautilus
1720357500000000000,2024-07-07T13:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57179.3,28.58965,nautilus
1720369500000000000,2024-07-07T16:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,56928.8,28.4644,nautilus
1720373400000000000,2024-07-07T17:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56878.1,28.43905,nautilus
1720374900000000000,2024-07-07T17:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57218.8,28.6094,nautilus
1720386900000000000,2024-07-07T21:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56612.1,28.30605,nautilus
1720406100000000000,2024-07-08T02:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,55363.5,27.68175,nautilus
1720408800000000000,2024-07-08T03:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,54928.8,27.4644,nautilus
1720413300000000000,2024-07-08T04:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,55423.3,27.71165,nautilus
1720446000000000000,2024-07-08T13:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56932.4,28.4662,nautilus
1720462800000000000,2024-07-08T18:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,56312.0,28.156,nautilus
1720466100000000000,2024-07-08T19:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56266.9,28.13345,nautilus
1720467000000000000,2024-07-08T19:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,56249.7,28.12485,nautilus
1720467900000000000,2024-07-08T19:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56300.0,28.15,nautilus
1720468500000000000,2024-07-08T19:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,56462.3,28.23115,nautilus
1720472100000000000,2024-07-08T20:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56242.0,28.121,nautilus
1720473600000000000,2024-07-08T21:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,56328.0,28.164,nautilus
1720484700000000000,2024-07-09T00:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56398.1,28.19905,nautilus
1720487700000000000,2024-07-09T01:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,56845.7,28.42285,nautilus
1720510500000000000,2024-07-09T07:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57165.8,28.5829,nautilus
1720513200000000000,2024-07-09T08:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57450.0,28.725,nautilus
1720521300000000000,2024-07-09T10:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57347.5,28.67375,nautilus
1720524900000000000,2024-07-09T11:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57464.5,28.73225,nautilus
1720527600000000000,2024-07-09T12:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57353.0,28.6765,nautilus
1720534500000000000,2024-07-09T14:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57606.9,28.80345,nautilus
1720537500000000000,2024-07-09T15:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57159.9,28.57995,nautilus
1720541100000000000,2024-07-09T16:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57528.4,28.7642,nautilus
1720570800000000000,2024-07-10T00:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57580.1,28.79005,nautilus
1720575300000000000,2024-07-10T01:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57808.7,28.90435,nautilus
1720598400000000000,2024-07-10T08:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,58761.9,29.38095,nautilus
1720608300000000000,2024-07-10T10:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,58601.1,29.30055,nautilus
1720611000000000000,2024-07-10T11:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,58426.4,29.2132,nautilus
1720649100000000000,2024-07-10T22:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57560.0,28.78,nautilus
1720657800000000000,2024-07-11T00:30:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57468.9,28.73445,nautilus
1720662000000000000,2024-07-11T01:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,58016.0,29.008,nautilus
1720668000000000000,2024-07-11T03:20:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57333.1,28.66655,nautilus
1720674900000000000,2024-07-11T05:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57867.2,28.9336,nautilus
1720707300000000000,2024-07-11T14:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57786.7,28.89335,nautilus
1720735800000000000,2024-07-11T22:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57319.6,28.6598,nautilus
1720738200000000000,2024-07-11T22:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57259.6,28.6298,nautilus
1720744200000000000,2024-07-12T00:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57455.0,28.7275,nautilus
1720746600000000000,2024-07-12T01:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57010.3,28.50515,nautilus
1720762200000000000,2024-07-12T05:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57027.9,28.51395,nautilus
1720763400000000000,2024-07-12T05:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56955.0,28.4775,nautilus
1720764600000000000,2024-07-12T06:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57086.9,28.54345,nautilus
1720769700000000000,2024-07-12T07:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56920.5,28.46025,nautilus
1720772100000000000,2024-07-12T08:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57178.1,28.58905,nautilus
1720777500000000000,2024-07-12T09:45:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,56981.3,28.49065,nautilus
1720781700000000000,2024-07-12T10:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57152.1,28.57605,nautilus
1720812300000000000,2024-07-12T19:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57877.7,28.93885,nautilus
1720822800000000000,2024-07-12T22:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57703.9,28.85195,nautilus
1720831800000000000,2024-07-13T00:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57818.8,28.9094,nautilus
1720838700000000000,2024-07-13T02:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57892.7,28.94635,nautilus
1720842000000000000,2024-07-13T03:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57817.8,28.9089,nautilus
1720847400000000000,2024-07-13T05:10:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,57790.0,28.895,nautilus
1720860900000000000,2024-07-13T08:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,57929.9,28.96495,nautilus
1720862700000000000,2024-07-13T09:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,58178.9,29.08945,nautilus
1720889700000000000,2024-07-13T16:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,58593.9,29.29695,nautilus
1720893900000000000,2024-07-13T18:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,58775.4,29.3877,nautilus
1720895700000000000,2024-07-13T18:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,58568.7,29.28435,nautilus
1720898100000000000,2024-07-13T19:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,58630.1,29.31505,nautilus
1720900200000000000,2024-07-13T19:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,58623.9,29.31195,nautilus
1720904100000000000,2024-07-13T20:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,58570.9,29.28545,nautilus
1720909500000000000,2024-07-13T22:25:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,58375.1,29.18755,nautilus
1720911000000000000,2024-07-13T22:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,59197.3,29.59865,nautilus
1720953300000000000,2024-07-14T10:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,60007.4,30.0037,nautilus
1720958400000000000,2024-07-14T12:00:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,60072.5,30.03625,nautilus
1720959000000000000,2024-07-14T12:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,59855.9,29.92795,nautilus
1720968600000000000,2024-07-14T14:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,59916.4,29.9582,nautilus
1720987500000000000,2024-07-14T20:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,59872.6,29.9363,nautilus
1720988400000000000,2024-07-14T20:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,59965.9,29.98295,nautilus
1721034000000000000,2024-07-15T09:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,62654.5,31.32725,nautilus
1721046900000000000,2024-07-15T12:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,62679.5,31.33975,nautilus
1721074500000000000,2024-07-15T20:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,63434.3,31.71715,nautilus
1721075400000000000,2024-07-15T20:30:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,63651.9,31.82595,nautilus
1721135700000000000,2024-07-16T13:15:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,63630.1,31.81505,nautilus
1721136000000000000,2024-07-16T13:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,63720.0,31.86,nautilus
1721138400000000000,2024-07-16T14:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,63154.5,31.57725,nautilus
1721142900000000000,2024-07-16T15:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64474.2,32.2371,nautilus
1721164200000000000,2024-07-16T21:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64540.3,32.27015,nautilus
1721171700000000000,2024-07-16T23:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,65023.7,32.51185,nautilus
1721210700000000000,2024-07-17T10:05:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,65200.1,32.60005,nautilus
1721224200000000000,2024-07-17T13:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,65178.4,32.5892,nautilus
1721231700000000000,2024-07-17T15:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64695.8,32.3479,nautilus
1721244300000000000,2024-07-17T19:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64674.0,32.337,nautilus
1721250000000000000,2024-07-17T21:00:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64067.7,32.03385,nautilus
1721263200000000000,2024-07-18T00:40:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64370.1,32.18505,nautilus
1721278200000000000,2024-07-18T04:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64544.0,32.272,nautilus
1721281800000000000,2024-07-18T05:50:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64785.1,32.39255,nautilus
1721288100000000000,2024-07-18T07:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64700.0,32.35,nautilus
1721292900000000000,2024-07-18T08:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64911.7,32.45585,nautilus
1721297400000000000,2024-07-18T10:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64637.9,32.31895,nautilus
1721303100000000000,2024-07-18T11:45:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64699.1,32.34955,nautilus
1721309700000000000,2024-07-18T13:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,64749.9,32.37495,nautilus
1721332500000000000,2024-07-18T19:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,63535.6,31.7678,nautilus
1721347800000000000,2024-07-19T00:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,63759.6,31.8798,nautilus
1721354100000000000,2024-07-19T01:55:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,63791.1,31.89555,nautilus
1721373000000000000,2024-07-19T07:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,63915.2,31.9576,nautilus
1721379900000000000,2024-07-19T09:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,64059.2,32.0296,nautilus
1721429400000000000,2024-07-19T22:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66630.2,33.3151,nautilus
1721445300000000000,2024-07-20T03:15:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66615.1,33.30755,nautilus
1721447400000000000,2024-07-20T03:50:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66633.0,33.3165,nautilus
1721456700000000000,2024-07-20T06:25:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66550.0,33.275,nautilus
1721464500000000000,2024-07-20T08:35:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66510.0,33.255,nautilus
1721468100000000000,2024-07-20T09:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66680.5,33.34025,nautilus
1721472000000000000,2024-07-20T10:40:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66456.4,33.2282,nautilus
1721478000000000000,2024-07-20T12:20:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66478.9,33.23945,nautilus
1721480100000000000,2024-07-20T12:55:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,66444.5,33.22225,nautilus
1721484300000000000,2024-07-20T14:05:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,66534.4,33.2672,nautilus
1721509800000000000,2024-07-20T21:10:00+00:00,BTCUSDT-PERP.BINANCE,SELL,1.0,67050.0,33.525,nautilus
1721525700000000000,2024-07-21T01:35:00+00:00,BTCUSDT-PERP.BINANCE,BUY,1.0,67177.5,33.58875,nautilus
